Codigo_Accidente;Formulario;Fecha_Acc;AA_Acc;Codigo_Vehiculo;Clase;Servicio;Modalidad;Vehiculo_Viajaba_Clasificado;Tipo_SITP;Con_Bicicleta;Con_Carga;Con_Embriaguez;Con_Huecos;Con_Menores;Con_Moto;Con_Peaton;Con_Persona_Mayor;Con_Rutas;Con_Tpi;Con_Tpp;Con_Velocidad;Con_Sitp;Con_Troncal;Con_Alimentador;Con_Zonal;Con_Provisional;Con_Articulado;Con_Biarticulado;Con_Padron_Dual
10589716;A001569500;10/03/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;SI;;;;SI;;;;;;SI;;SI;;;SI;;;;
10589716;A001569500;10/03/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;SI;;;;;;SI;;SI;;;SI;;;;
10589717;A001569023;06/04/2023;2023;1;Campero;Particular;;LIVIANO;;;;;;;;;SI;;;;;;;;;;;;
10589717;A001569023;06/04/2023;2023;2;Campero;Particular;;LIVIANO;;;;;;;;;SI;;;;;;;;;;;;
10589717;A001569023;06/04/2023;2023;3;Camioneta;Particular;;LIVIANO;;;;;;;;;SI;;;;;;;;;;;;
10589718;A001568940;07/04/2023;2023;1;Camion, Furgon;Publico;;CARGA;;;SI;;;;;;;;;SI;;;;;;;;;
10589718;A001568940;07/04/2023;2023;2;Microbus;Publico;Pasajeros - Colectivo;TRANSPORTE DE PASAJEROS;;;SI;;;;;;;;;SI;;;;;;;;;
10589719;A001568920;06/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;;;;SI;;;;;;;;;;
10589719;A001568920;06/04/2023;2023;2;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;;;;;SI;;;;;;;;;;
10589720;A001569503;10/04/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;;;;;;SI;;SI;;;SI;;;;
10589721;A001568751;06/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10589721;A001568751;06/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10589722;A001569165;06/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10589722;A001569165;06/04/2023;2023;2;Campero;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10589723;A001569272;10/04/2023;2023;1;Automovil;Particular;;LIVIANO;;SI;;;;;;;;;;;;;;;;;;;
10589723;A001569272;10/04/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;;;;;;;;;;;;;;;
10589724;A001569479;10/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;SI;;;;;;;;;;;;
10589725;A001569115;05/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10589725;A001569115;05/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10589726;A001569391;06/04/2023;2023;1;Camioneta;Particular;;LIVIANO;;;;SI;;;;;;;SI;;;;;;;;;;
10589726;A001569391;06/04/2023;2023;2;Automovil;Publico;Pasajeros - Individual;TAXI;;;;SI;;;;;;;SI;;;;;;;;;;
10589727;A001569336;09/04/2023;2023;1;Camioneta;Publico;Pasajeros - Individual;LIVIANO;;;;;;;;SI;;;;;;;;;;;;;
10589728;A001568778;09/04/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;;;;;SI;;;;;;;;;;
10590464;A001569148;27/04/2023;2023;1;Campero;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10590466;A001569098;28/04/2023;2023;1;Campero;Particular;;LIVIANO;;;;;;SI;;SI;;;;;;;;;;;;;
10590467;A001570146;28/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10590468;A001569839;28/04/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;;;;;;SI;;SI;;;SI;;;;
10590469;A001569989;25/04/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;SI;;;;SI;;;SI;;SI;;;SI;;;;
10590469;A001569989;25/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;SI;;;;SI;;;SI;;SI;;;SI;;;;
10590470;A001569449;27/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;;;;;;;;
10590470;A001569449;27/04/2023;2023;2;Microbus;Publico;;TRANSPORTE DE PASAJEROS;;;;;;;SI;;;;;SI;;;;;;;;;
10590471;A001570094;27/04/2023;2023;1;Camioneta;Publico;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590471;A001570094;27/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590472;A001570093;28/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;SI;;;;;;;;;;
10590472;A001570093;28/04/2023;2023;2;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;;;;SI;;;;;;;;;;
10590473;A001569514;28/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590473;A001569514;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590474;A001569851;27/04/2023;2023;1;Camioneta;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590474;A001569851;27/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590475;A001570095;28/04/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;;;;SI;;;;;;;;;;
10590475;A001570095;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;SI;;;;;;;;;;
10590476;A001519958;29/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;SI;;;;;;;;
10590476;A001519958;29/04/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;SI;;;;;;;;
10590477;A001569958;28/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;;;;SI;;;;;;;;;;
10590477;A001569958;28/04/2023;2023;2;Automovil;Publico;;TAXI;;;;;;;;;;;SI;;;;;;;;;;
10590478;A001569110;28/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;SI;;;;;;;;;;;;
10590478;A001569110;28/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;;;SI;;SI;;;;;;;;;;;;
10590479;A001570164;28/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590479;A001570164;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590480;A001570117;28/01/2023;2023;1;Camioneta;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590480;A001570117;28/01/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590481;A001569530;28/04/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;SI;;;SI;;;;;;;;;;
10590481;A001569530;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;;;SI;;;;;;;;;;
10590482;A001569935;28/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;SI;;;SI;;;;
10590482;A001569935;28/04/2023;2023;2;Bus;Publico;Pasajeros - Colectivo;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;SI;;;;;SI;;SI;;;SI;;;;
10590483;A001570166;29/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;;;;;;;;;;;;;
10590484;A001570165;28/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;SI;;;SI;;;;
10590484;A001570165;28/04/2023;2023;2;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;SI;;;;;SI;;SI;;;SI;;;;
10590485;A001570081;28/04/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;;SI;;;SI;SI;;;;;;;;;
10590485;A001570081;28/04/2023;2023;2;Microbus;Publico;Pasajeros - Especial escolar;SERVICIO ESPECIAL;;;;;;;;SI;;;SI;SI;;;;;;;;;
10590486;A001570062;27/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;SI;;;;;;;;;;;;
10590487;A001570032;28/04/2023;2023;1;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;SI;;;;;;;;;
10590487;A001570032;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;SI;;;;;;;;;
10590487;A001570032;28/04/2023;2023;3;Bus;Publico;;TRANSPORTE DE PASAJEROS;;SI;;;;;SI;;;;;SI;;;;;;;;;
10590488;A001570014;28/04/2023;2023;1;Camioneta;Oficial;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590488;A001570014;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590489;A001570023;28/04/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;;;;SI;;;;;;;;;;
10590489;A001570023;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;SI;;;;;;;;;;
10590490;A001570010;28/04/2023;2023;1;Campero;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590490;A001570010;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590490;A001570010;28/04/2023;2023;3;Camioneta;Publico;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590491;A001567733;28/04/2023;2023;1;Microbus;Publico;Pasajeros - Colectivo;TRANSPORTE DE PASAJEROS;;;;;;;SI;;;;;SI;;;;;;;;;
10590491;A001567733;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;;;;;;;;
10590492;A001570077;28/04/2023;2023;1;Camioneta;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590492;A001570077;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590493;A001570007;28/04/2023;2023;1;Automovil;Particular;;LIVIANO;;SI;;;;;SI;;;;;;;;;;;;;;
10590493;A001570007;28/04/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10590493;A001570007;28/04/2023;2023;3;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10590494;A001570020;28/04/2023;2023;1;Volqueta;Publico;;CARGA;;;SI;;;;SI;;;;;;;;;;;;;;
10590494;A001570020;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;SI;;;;SI;;;;;;;;;;;;;;
10590495;A001570195;09/04/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;SI;;;;;;;;;;SI;;SI;;;SI;;;;
10590495;A001570195;09/04/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;;;;;;SI;;SI;;;SI;;;;
10590496;A001568325;27/04/2023;2023;1;Camion, Furgon;Publico;;CARGA;;;SI;;;;;;;;;;;;;;;;;;
10590496;A001568325;27/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;SI;;;;;;;;;;;;;;;;;;
10590497;A001570134;29/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;;;;;SI;;;;;;;;;
10590497;A001570134;29/04/2023;2023;2;Buseta;Publico;Pasajeros - Colectivo;TRANSPORTE DE PASAJEROS;;;;;;;;;;;;SI;;;;;;;;;
10590498;A001568812;27/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590498;A001568812;27/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590499;A001569771;29/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;;;;;;;;;;;;;
10590500;A001568916;27/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;SI;SI;SI;;;;;;;;;;;;;
10590501;A001570177;28/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590501;A001570177;28/04/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590502;A001569981;28/04/2023;2023;1;Tractocamion;Publico;;CARGA;;;SI;;;;SI;;;;;;;;;;;;;;
10590502;A001569981;28/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;SI;;;;SI;;;;;;;;;;;;;;
10590503;A001569660;27/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;SI;SI;;;;;;;;;;;;
10590504;A001570123;27/04/2023;2023;1;Bicicleta;Sin información;;BICICLETA;;SI;;;;;;;;;;SI;;SI;;;SI;;;;
10590504;A001570123;27/04/2023;2023;2;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;SI;;;;;;;;;;SI;;SI;;;SI;;;;
10590505;A001569499;27/04/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;;;;SI;;;;;;;;;;
10590505;A001569499;27/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;SI;;;;;;;;;;
10590506;A001569870;27/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;SI;SI;SI;;;;;;;;;;;;;;
10590506;A001569870;27/04/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;SI;SI;SI;;;;;;;;;;;;;;
10590507;A001569097;26/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590507;A001569097;26/04/2023;2023;2;Camioneta;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590508;A001570113;26/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10590508;A001570113;26/04/2023;2023;2;Automovil;Sin información;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10590509;A001568137;27/04/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;;;;;;;;;;;;;
10590510;A001569667;27/04/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591238;A001571056;22/05/2023;2023;3;Motocicleta;Particular;;MOTOCICLETA;;;;SI;;;SI;;;;SI;;;;;;;;;;
10591239;A001570453;22/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;;;;;;;;;;;;;;
10591240;A001570159;21/05/2023;2023;1;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;;;;SI;;;;;;;;;;
10591240;A001570159;21/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;SI;;;;;;;;;;
10591241;A001570718;20/05/2023;2023;1;Camioneta;Publico;;LIVIANO;;;;SI;;;;;;;;SI;;;;;;;;;
10591241;A001570718;20/05/2023;2023;2;Microbus;Publico;Pasajeros - Especial escolar;SERVICIO ESPECIAL;;;;SI;;;;;;;;SI;;;;;;;;;
10591242;A001570303;22/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;;;;;;;;;;;;;;
10591243;A001566801;20/05/2023;2023;1;Volqueta;Publico;;CARGA;;;SI;;;;;;SI;;;;;;;;;;;;
10591243;A001566801;20/05/2023;2023;2;Automovil;Particular;;LIVIANO;;;SI;;;;;;SI;;;;;;;;;;;;
10591244;A001570976;22/05/2023;2023;1;Automovil;Sin información;;LIVIANO;;;;;;;;;;;;;;;;;;;;;
10591246;A001570824;19/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591246;A001570824;19/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591247;A001568745;24/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591248;A001571004;23/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591248;A001571004;23/05/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591249;A001568403;23/05/2023;2023;1;Automovil;Sin información;;LIVIANO;;;;;;;;;;;;;;;;;;;;;
10591250;A001570845;18/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591250;A001570845;18/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591251;A001571001;23/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;SI;;;;;;;;;;;;
10591251;A001571001;23/05/2023;2023;2;Automovil;Sin información;;LIVIANO;;;;;;;SI;;SI;;;;;;;;;;;;
10591252;A001570411;22/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;SI;;;;;;;;;;;;;;;;;
10591253;A001570949;23/05/2023;2023;1;Camioneta;Particular;;LIVIANO;;;;;;;;;SI;;;;;;;;;;;;
10591254;A001570825;23/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591254;A001570825;23/05/2023;2023;2;Camioneta;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591255;A001571039;21/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;;;;SI;;;;;;;;;;
10591255;A001571039;21/05/2023;2023;2;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;;;;;SI;;;;;;;;;;
10591256;A001570402;15/05/2023;2023;1;Campero;Particular;;LIVIANO;;;;;;;;SI;;;;;;;;;;;;;
10591257;A001570376;15/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;SI;;;;SI;;;;;;;;;;;;;;
10591257;A001570376;15/05/2023;2023;2;Camion, Furgon;Publico;;CARGA;;;SI;;;;SI;;;;;;;;;;;;;;
10591258;A001570409;15/05/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;;;;;;;SI;;;;;SI;;;;;;;;;
10591258;A001570409;15/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;;;;;;;;
10591259;A001569483;15/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591259;A001569483;15/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591260;A001570407;19/05/2023;2023;1;Camioneta;Publico;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591260;A001570407;19/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591260;A001570407;19/05/2023;2023;3;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591261;A001570582;18/05/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;SI;;;;;SI;;SI;;;SI;;;;
10591261;A001570582;18/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;SI;;;SI;;;;
10591262;A001571049;24/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591262;A001571049;24/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591263;A001571068;24/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;SI;;;;;;;;;;;;
10591264;A001569781;15/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591264;A001569781;15/05/2023;2023;2;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591265;A001570605;15/05/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ARTICULADO;;;;;;;SI;;;;SI;;SI;SI;;;;SI;;
10591266;A001570048;16/05/2023;2023;1;Camioneta;Publico;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591266;A001570048;16/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591267;A001570612;16/05/2023;2023;1;Camioneta;Particular;;LIVIANO;;SI;;;;;;;;;;;;;;;;;;;
10591267;A001570612;16/05/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;;;;;;;;;;;;;;;
10591268;A001567668;16/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591268;A001567668;16/05/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591269;A001570169;16/05/2023;2023;1;Bus;Publico;Pasajeros - Especial escolar;SERVICIO ESPECIAL;;;;;;;SI;;;;;SI;;;;;;;;;
10591269;A001570169;16/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;;;;;;;;
10591270;A001570854;16/05/2023;2023;1;Bus;Publico;Pasajeros - Colectivo;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;;;SI;;;SI;;SI;;;SI;;;;
10591271;A001571028;24/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591272;A001570272;15/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;SI;SI;SI;;;;;;;;;;;;;
10591273;A001570621;15/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;SI;;SI;SI;SI;;;;;;;;;;;;;
10591274;A001569260;24/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591274;A001569260;24/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591275;A001570401;15/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;;;;;;;;;;;;;
10591276;A001570736;24/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591277;A001570594;17/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;;;;;;;;
10591277;A001570594;17/05/2023;2023;2;Bus;Publico;;TRANSPORTE DE PASAJEROS;;;;;;;SI;;;;;SI;;;;;;;;;
10591278;A001570879;20/05/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;;SI;SI;;;;;;;;;;;;
10591279;A001570566;17/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591279;A001570566;17/05/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591280;A001571062;24/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;SI;;SI;;;;;;;;;;
10591280;A001571062;24/05/2023;2023;2;Automovil;Publico;Pasajeros - Individual;TAXI;;;;;;;SI;;SI;;SI;;;;;;;;;;
10591281;A001570684;17/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;SI;;;;;;;;;;;;
10591282;A001570748;16/05/2023;2023;1;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591282;A001570748;16/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591283;A001570857;18/05/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;;;;;;SI;;SI;;;SI;;;;
10591284;A001570992;22/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591285;A001570833;19/05/2023;2023;1;No identificado;Sin información;;SIN INFORMACIÓN;;;;;;;;SI;SI;;;;;;;;;;;;
10591286;A001570981;21/05/2023;2023;1;Camioneta;Particular;;LIVIANO;;;;;;;;;SI;;;;;;;;;;;;
10591287;A001570479;15/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591287;A001570479;15/05/2023;2023;2;Camioneta;Publico;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10591288;A001570661;16/05/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ALIMENTADOR;;;;;;SI;;;;;SI;;SI;;SI;;;;;
10591288;A001570661;16/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;SI;;SI;;SI;;;;;
10591289;A001570815;15/05/2023;2023;1;Campero;Particular;;LIVIANO;;;;;;;;SI;SI;;;;;;;;;;;;
10591290;A001571051;13/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591290;A001571051;13/05/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10591291;A001570751;16/05/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591291;A001570751;16/05/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10591292;A001571067;23/05/2023;2023;1;Bus;Publico;Pasajeros - Especial turismo;SERVICIO ESPECIAL;;;;;;;;;SI;;;SI;;;;;;;;;
10592020;A001569917;04/06/2023;2023;1;Buseta;Publico;;TRANSPORTE DE PASAJEROS;;;;;;SI;;;;;;SI;;;;;;;;;
10592021;A001571232;31/05/2023;2023;1;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;;;SI;;;SI;;SI;;;SI;;;;
10592021;A001571232;31/05/2023;2023;2;Bus;Publico;;TRANSPORTE DE PASAJEROS;ZONAL;;;;;;;;SI;;;SI;;SI;;;SI;;;;
10592022;A001571346;04/06/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;SI;;;;;;;;;;;;;
10592023;A001571560;05/06/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10592023;A001571560;05/06/2023;2023;2;Bicicleta;Sin información;;BICICLETA;;SI;;;;;SI;;;;;;;;;;;;;;
10592024;A001571374;03/06/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;SI;SI;SI;;;;;;;;;;;;;
10592025;A001571233;03/06/2023;2023;1;Automovil;Particular;;LIVIANO;;;;;;;SI;;;;;;;;;;;;;;
10592025;A001571233;03/06/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10592026;A001571381;02/06/2023;2023;1;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
10592026;A001571381;02/06/2023;2023;2;Motocicleta;Particular;;MOTOCICLETA;;;;;;;SI;;;;;;;;;;;;;;
